ad_id,category_name_1,category_name_2
25823824,Apartments,Apartments for Sale
47636516,Apartments,Apartments for Sale
82565016,Apartments,Apartments for Sale
41721085,Apartments,Apartments for Sale
50651740,Apartments,Apartments for Sale
47505943,Apartments,Apartments for Sale
42885488,Apartments,Apartments for Sale
40507546,Apartments,Apartments for Sale
24322467,Apartments,Apartments for Sale
22039636,Apartments,Apartments for Sale
45366633,Houses,Houses for Rent
06907540,Other,OtherSale
81585965,Commercials,Commercials for Rent
07927528,Plots,Plots for Sale
36416521,Plots,Plots for Sale
17936598,Plots,Plots for Sale
09337912,Plots,Plots for Sale
58809127,Commercials,Commercials for Sale
44603094,Commercials,Commercials for Sale
40538293,Commercials,Commercials for Sale
73586612,Commercials,Commercials for Sale
89536229,Commercials,Commercials for Sale
22797519,Commercials,Commercials for Sale
45764305,Apartments,Apartments for Rent
02199978,Apartments,Apartments for Rent
79468490,Apartments,Apartments for Rent
79595710,Apartments,Apartments for Rent
39352275,Apartments,Apartments for Rent
26911764,Apartments,Apartments for Sale
70096974,Apartments,Apartments for Sale
94199923,Apartments,Apartments for Sale
14014913,Apartments,Apartments for Sale
87168620,Apartments,Apartments for Sale
03334408,Apartments,Apartments for Sale
75754480,Apartments,Apartments for Sale
53459961,Apartments,Apartments for Sale
59980715,Apartments,Apartments for Sale
31061259,Apartments,Apartments for Sale
39306740,Apartments,Apartments for Sale
03565747,Apartments,Apartments for Sale
33715263,Apartments,Apartments for Sale
84304147,Apartments,Apartments for Sale
99579309,Apartments,Apartments for Sale
29964006,Apartments,Apartments for Sale
50427014,Apartments,Apartments for Sale
32070432,Apartments,Apartments for Sale
50946199,Apartments,Apartments for Sale
52081811,Apartments,Apartments for Sale
70402292,Apartments,Apartments for Sale
58063296,Apartments,Apartments for Sale
01678825,Apartments,Apartments for Sale
61359356,Apartments,Apartments for Sale
16983630,Apartments,Apartments for Sale
45298122,Apartments,Apartments for Sale
57361194,Apartments,Apartments for Sale
23417938,Apartments,Apartments for Sale
79468103,Apartments,Apartments for Sale
05436524,Apartments,Apartments for Sale
62913125,Apartments,Apartments for Sale
66511069,Apartments,Apartments for Sale
35380138,Apartments,Apartments for Sale
84315612,Apartments,Apartments for Sale
74922386,Apartments,Apartments for Sale
69900119,Apartments,Apartments for Sale
97244060,Apartments,Apartments for Sale
57568086,Apartments,Apartments for Sale
06829960,Apartments,Apartments for Sale
69191465,Apartments,Apartments for Sale
08274322,Apartments,Apartments for Sale
09099344,Apartments,Apartments for Sale
50175998,Houses,Houses for Rent
75321428,Houses,Houses for Rent
84956035,Houses,Houses for Rent
20889815,Commercials,Commercials for Rent
15992552,Commercials,Commercials for Rent
13710986,Apartments,Apartments for Sale
20618343,Apartments,Apartments for Sale
19219640,Unknown,Exchange
61974037,Apartments,Apartments for Rent
86997285,Apartments,Apartments for Rent
47419283,Apartments,Apartments for Rent
49662396,Apartments,Apartments for Rent
36867686,Apartments,Apartments for Rent
79319719,Apartments,Apartments for Rent
67089809,Apartments,Apartments for Rent
46481336,Apartments,Apartments for Rent
58075725,Apartments,Apartments for Rent
61439921,Apartments,Apartments for Rent
54806798,Apartments,Apartments for Rent
60449388,Apartments,Apartments for Rent
61748816,Plots,Plots for Sale
88694134,Plots,Plots for Sale
24273703,Plots,Plots for Sale
67564824,Commercials,Commercials for Sale
76691542,Commercials,Commercials for Sale
07350973,Commercials,Commercials for Sale
65868460,Commercials,Commercials for Sale
26225756,Commercials,Commercials for Rent
67918855,Commercials,Commercials for Rent
30268072,Houses,Houses for Sale
51240500,Houses,Houses for Sale
15630905,Houses,Houses for Sale
11827830,Houses,Houses for Sale
49050296,Houses,Houses for Sale
57355941,Houses,Houses for Sale
81202873,Houses,Houses for Sale
50259298,Houses,Houses for Sale
19649405,Houses,Houses for Sale
43795272,Houses,Houses for Sale
49394691,Houses,Houses for Sale
41474232,Houses,Houses for Sale
97052404,Houses,Houses for Sale
62372048,Houses,Houses for Sale
42630825,Houses,Houses for Sale
10475349,Apartments,Apartments for Rent
21173936,Apartments,Apartments for Rent
57971679,Apartments,Apartments for Rent
75068555,Apartments,Apartments for Rent
56397201,Apartments,Apartments for Rent
56395168,Apartments,Apartments for Rent
55555296,Apartments,Apartments for Rent
46083480,Apartments,Apartments for Rent
19284985,Apartments,Apartments for Rent
76328075,Apartments,Apartments for Rent
46667437,Commercials,Commercials for Sale
19718763,Plots,Plots for Sale
37006762,Plots,Plots for Sale
34145682,Plots,Plots for Sale
00349347,Plots,Plots for Sale
54183101,Plots,Plots for Sale
84145685,Plots,Plots for Sale
72465678,Plots,Plots for Sale
33158419,Plots,Plots for Sale
70667166,Plots,Plots for Sale
68609758,Plots,Plots for Sale
37602954,Plots,Plots for Sale
55922882,Commercials,Commercials for Rent
19176729,Apartments,Apartments for Sale
77986050,Apartments,Apartments for Sale
31524190,Apartments,Apartments for Sale
36443066,Apartments,Apartments for Sale
81571338,Apartments,Apartments for Sale
09518572,Apartments,Apartments for Sale
26797423,Apartments,Apartments for Sale
17803162,Apartments,Apartments for Sale
13469473,Apartments,Apartments for Sale
25693299,Apartments,Apartments for Sale
13735121,Apartments,Apartments for Sale
12916675,Apartments,Apartments for Sale
91675608,Apartments,Apartments for Sale
81909948,Apartments,Apartments for Sale
18671087,Apartments,Apartments for Sale
48443049,Apartments,Apartments for Sale
66058395,Apartments,Apartments for Sale
17097932,Apartments,Apartments for Sale
28042412,Apartments,Apartments for Sale
80719350,Apartments,Apartments for Sale
36311158,Apartments,Apartments for Sale
13581178,Apartments,Apartments for Sale
51044842,Apartments,Apartments for Sale
76657678,Apartments,Apartments for Sale
27863523,Apartments,Apartments for Sale
15511239,Apartments,Apartments for Sale
71031202,Apartments,Apartments for Sale
51915838,Apartments,Apartments for Sale
45456760,Apartments,Apartments for Sale
75263343,Apartments,Apartments for Sale
01976591,Apartments,Apartments for Sale
16957536,Apartments,Apartments for Sale
97870362,Apartments,Apartments for Sale
56899381,Apartments,Apartments for Sale
05923576,Apartments,Apartments for Sale
43506399,Apartments,Apartments for Sale
54103144,Apartments,Apartments for Sale
58735507,Apartments,Apartments for Sale
44009315,Apartments,Apartments for Sale
33210389,Apartments,Apartments for Sale
08999835,Apartments,Apartments for Sale
31800072,Apartments,Apartments for Sale
23113010,Apartments,Apartments for Sale
05783744,Apartments,Apartments for Sale
17426211,Apartments,Apartments for Sale
35758811,Apartments,Apartments for Sale
28750516,Apartments,Apartments for Sale
68271879,Apartments,Apartments for Sale
62200766,Apartments,Apartments for Sale
68239523,Apartments,Apartments for Sale
11728962,Apartments,Apartments for Sale
29488995,Apartments,Apartments for Sale
21350737,Apartments,Apartments for Sale
57397300,Apartments,Apartments for Sale
87971796,Apartments,Apartments for Sale
03512575,Apartments,Apartments for Sale
09947748,Apartments,Apartments for Sale
68510354,Apartments,Apartments for Sale
44077265,Apartments,Apartments for Sale
91394736,Apartments,Apartments for Sale
76896062,Apartments,Apartments for Sale
85541847,Apartments,Apartments for Sale
94539746,Apartments,Apartments for Sale
00503782,Apartments,Apartments for Sale
92575685,Apartments,Apartments for Sale
86069731,Apartments,Apartments for Sale
99713558,Apartments,Apartments for Sale
84717753,Apartments,Apartments for Sale
80923261,Apartments,Apartments for Sale
78611495,Apartments,Apartments for Sale
55511882,Apartments,Apartments for Sale
29295192,Apartments,Apartments for Sale
05191459,Apartments,Apartments for Sale
68834347,Apartments,Apartments for Sale
45935279,Apartments,Apartments for Sale
41150342,Apartments,Apartments for Sale
35954936,Apartments,Apartments for Sale
85421271,Apartments,Apartments for Sale
60598966,Apartments,Apartments for Sale
36169254,Apartments,Apartments for Sale
30013308,Apartments,Apartments for Sale
17201139,Apartments,Apartments for Sale
96184773,Apartments,Apartments for Sale
27267942,Apartments,Apartments for Sale
07684845,Apartments,Apartments for Sale
03129112,Apartments,Apartments for Sale
63726002,Apartments,Apartments for Sale
93089327,Apartments,Apartments for Sale
60528763,Apartments,Apartments for Sale
80885477,Apartments,Apartments for Sale
20994296,Apartments,Apartments for Sale
53320715,Apartments,Apartments for Sale
72389008,Apartments,Apartments for Sale
01902244,Apartments,Apartments for Sale
57856421,Apartments,Apartments for Sale
85197508,Apartments,Apartments for Sale
13591054,Apartments,Apartments for Sale
54839737,Apartments,Apartments for Sale
64054156,Houses,Houses for Sale
94518486,Houses,Houses for Sale
80073525,Houses,Houses for Sale
88124774,Houses,Houses for Sale
16542541,Houses,Houses for Sale
16596915,Houses,Houses for Sale
02944621,Houses,Houses for Sale
88720881,Houses,Houses for Sale
71280725,Houses,Houses for Sale
97020204,Houses,Houses for Sale
52637489,Houses,Houses for Sale
84410212,Houses,Houses for Sale
15598039,Houses,Houses for Sale
66275524,Houses,Houses for Sale
49605601,Houses,Houses for Sale
33545670,Houses,Houses for Sale
60877517,Houses,Houses for Sale
61077191,Houses,Houses for Sale
49810876,Houses,Houses for Sale
72600193,Houses,Houses for Sale
93967524,Houses,Houses for Sale
06337878,Houses,Houses for Sale
48801778,Houses,Houses for Sale
80387228,Houses,Houses for Sale
34042555,Houses,Houses for Sale
39717425,Houses,Houses for Sale
17174726,Houses,Houses for Sale
11349771,Houses,Houses for Sale
50180186,Other,OtherSale
55594936,Other,OtherSale
41201755,Other,OtherSale
64742076,Commercials,Commercials for Sale
57123399,Commercials,Commercials for Sale
42243461,Commercials,Commercials for Sale
90380449,Apartments,Apartments for Sale
59134766,Apartments,Apartments for Sale
71351657,Apartments,Apartments for Sale
23834082,Houses,Houses for Sale
19251210,Houses,Houses for Sale
36994566,Houses,Houses for Sale
55075903,Houses,Houses for Sale
37584337,Houses,Houses for Sale
64831179,Houses,Houses for Sale
51449524,Houses,Houses for Sale
08657517,Houses,Houses for Sale
38833624,Houses,Houses for Sale
56004435,Houses,Houses for Sale
23168823,Houses,Houses for Sale
34363481,Houses,Houses for Sale
41086151,Houses,Houses for Sale
19163972,Houses,Houses for Sale
38936952,Houses,Houses for Sale
95448985,Houses,Houses for Sale
21702198,Houses,Houses for Sale
24659920,Houses,Houses for Sale
17177444,Houses,Houses for Sale
55156799,Houses,Houses for Sale
91689338,Houses,Houses for Sale
37358830,Houses,Houses for Sale
21617459,Houses,Houses for Sale
55886841,Houses,Houses for Sale
51370227,Commercials,Commercials for Sale
10967704,Apartments,Apartments for Rent
81225685,Apartments,Apartments for Rent
92120510,Apartments,Apartments for Rent
84041763,Apartments,Apartments for Rent
26231766,Apartments,Apartments for Rent
60694517,Apartments,Apartments for Rent
47368744,Apartments,Apartments for Rent
78944799,Apartments,Apartments for Rent
21583521,Apartments,Apartments for Rent
16910848,Apartments,Apartments for Rent
07040867,Apartments,Apartments for Rent
56497598,Apartments,Apartments for Rent
69729887,Apartments,Apartments for Rent
46207878,Apartments,Apartments for Rent
50932260,Commercials,Commercials for Sale
47727415,Commercials,Commercials for Sale
81889029,Commercials,Commercials for Sale
11217356,Plots,Plots for Sale
00318248,Plots,Plots for Sale
10670263,Plots,Plots for Sale
02206129,Plots,Plots for Sale
30846538,Plots,Plots for Sale
80006614,Plots,Plots for Sale
60351127,Plots,Plots for Sale
22556816,Plots,Plots for Sale
93514302,Plots,Plots for Sale
50924861,Plots,Plots for Sale
36689879,Plots,Plots for Sale
67839947,Plots,Plots for Sale
35051257,Houses,Houses for Sale
39197764,Houses,Houses for Sale
67286761,Houses,Houses for Sale
08791071,Houses,Houses for Sale
62554892,Houses,Houses for Sale
81474911,Houses,Houses for Sale
79136284,Houses,Houses for Sale
07606067,Houses,Houses for Sale
50574555,Houses,Houses for Sale
92327160,Houses,Houses for Sale
74960547,Houses,Houses for Sale
84622445,Houses,Houses for Sale
43439599,Houses,Houses for Sale
87109908,Houses,Houses for Sale
17344318,Houses,Houses for Sale
18482220,Houses,Houses for Sale
50210391,Houses,Houses for Sale
08249746,Houses,Houses for Sale
94218262,Houses,Houses for Sale
17855127,Other,OtherSale
55459629,Other,OtherSale
76492710,Commercials,Commercials for Sale
65272303,Apartments,Apartments for Sale
89469528,Apartments,Apartments for Sale
44346352,Apartments,Apartments for Sale
99988256,Apartments,Apartments for Sale
73937377,Apartments,Apartments for Sale
16851935,Apartments,Apartments for Sale
25147595,Apartments,Apartments for Sale
71809301,Apartments,Apartments for Sale
98567556,Apartments,Apartments for Sale
68443313,Houses,Houses for Sale
68917324,Houses,Houses for Sale
70839662,Houses,Houses for Sale
61439138,Houses,Houses for Sale
74834379,Houses,Houses for Sale
75453509,Houses,Houses for Sale
42400338,Houses,Houses for Sale
96890784,Houses,Houses for Sale
28335328,Houses,Houses for Sale
12284327,Houses,Houses for Sale
16586191,Houses,Houses for Sale
97024700,Houses,Houses for Sale
79185252,Houses,Houses for Sale
08981270,Other,OtherSale
13530088,Other,OtherSale
67805342,Commercials,Commercials for Sale
98545819,Commercials,Commercials for Sale
80861818,Houses,Houses for Rent
23685014,Commercials,Commercials for Rent
04030136,Commercials,Commercials for Rent
92135732,Apartments,Apartments for Sale
80555358,Apartments,Apartments for Sale
85373693,Plots,Plots for Sale
70430521,Plots,Plots for Sale
89736279,Plots,Plots for Sale
31322861,Plots,Plots for Sale
93110686,Plots,Plots for Sale
46417539,Plots,Plots for Sale
75028413,Plots,Plots for Sale
87868764,Plots,Plots for Sale
35179683,Plots,Plots for Sale
23289167,Houses,Houses for Sale
92792742,Houses,Houses for Sale
01097303,Houses,Houses for Sale
97467948,Houses,Houses for Sale
64013374,Houses,Houses for Sale
43730689,Houses,Houses for Sale
98850923,Houses,Houses for Sale
43743026,Houses,Houses for Sale
95796793,Houses,Houses for Sale
96826353,Houses,Houses for Sale
68525013,Houses,Houses for Sale
31347093,Houses,Houses for Sale
17196966,Houses,Houses for Sale
03765860,Houses,Houses for Sale
64646019,Houses,Houses for Sale
66034696,Houses,Houses for Sale
48367591,Houses,Houses for Sale
35377987,Houses,Houses for Sale
57242317,Houses,Houses for Sale
95903042,Houses,Houses for Sale
88226492,Houses,Houses for Sale
37955307,Houses,Houses for Sale
05931154,Houses,Houses for Sale
99699615,Houses,Houses for Sale
89802274,Houses,Houses for Sale
52235269,Houses,Houses for Sale
04051194,Houses,Houses for Sale
06784681,Houses,Houses for Sale
95905126,Houses,Houses for Sale
31563158,Houses,Houses for Sale
32495479,Houses,Houses for Sale
04185913,Houses,Houses for Sale
61182610,Houses,Houses for Sale
81923887,Houses,Houses for Sale
38455887,Houses,Houses for Sale
85189060,Houses,Houses for Sale
44889454,Houses,Houses for Sale
22771437,Houses,Houses for Sale
47309100,Houses,Houses for Sale
32650429,Houses,Houses for Sale
27981769,Houses,Houses for Sale
60474319,Houses,Houses for Sale
11128941,Houses,Houses for Sale
08211899,Houses,Houses for Sale
